Montiglio,César Montiglio,César Ariel Montiglio,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Atl. Tucumán,Atl. Tucumán,"Atl. Tucumán,Huracán,Sarmiento (Junín),Mitre (Santiago),Juventud Antoniana (Salta),Concepción FC (Tucumán),San Jorge (Tucumán),Güemes (Santiago),Atl. Concepción (Tucumán)",Biografía,Foto1,Foto2
Monzón,Gastón Monzón,Gastón Ezequiel Monzón,Arquero,13/05/1989,LugarNac,Argentina,FechaMuerte,LugarMuerte,82,"1,83",Inferiores,San Marcos (Chile),"Huracán, San Marcos (Chile), Tristán Suárez, Armenio, Excursionistas, Gral. Lamadrid, San Martín de Burzaco, Dock Sud, Fénix",Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh4BvtPpfC70pL6jD_FfwlScF3IjX6GScJoUe7yTlww36HSSiauKxQsjSkOn2jkB6N7QFfOOuJMKkn_2zs7vn28EqTAooGWAV5crvAmcu36QqGAOBluNg-QWVGs0_vmwFWjRd3TAP54-b98/w326-h490/Monz%C3%B3n+Gast%C3%B3n+1.jpg,Foto2
Matute Morales,Ángel Morales,Ángel Alejandro Morales,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Nacional (Uruguay),Retirado,"Independiente, Platense, Sampdoria (Italia), Mérida (España), Racing Club, Cruz Azul (México), Veracruz (México), Dorados (México), Banfield, Olimpo (Bahía Blanca), Nacional (Uruguay), Huracán",Biografía,Foto1,Foto2
﻿Moreno y Fabianesi,Iván Moreno Fabianesi,Iván Diego Moreno y Fabianesi,Posición,04/06/1979,Badajoz (España),España,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
Nadal,Iván Nadal,Iván Ezequiel Nadal,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Def. de Belgrano,Ventpils (Letonia),"Def. de Belgrano,Huracán,Ventspils (Letonia),Aldosii (Mar del Plata),Platense,San Miguel,Colegiales",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjdzcmbyXdfycO1pHHEi5-qDlgZ8ZOCMYSETLMnsQP_zNlvNrXv-na09M4PNkwChYTy7vSTzqKQAIYBopcEqCu7f972aK4L55jpIkF5K_skm_uO67yoo3rGmdO7oOFqKoWXEBoaIIxQ9ajzXLrXVYT0NypwENV97ssW9GRyet8WqiqpsbnFHwkR9_38SiPO,Foto2
Nanía,Lucas Nanía,Lucas Sebastián Nanía Machain,Posición,14/01/1984,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Vitória (Brasil),Ind. Rivadavia (Mendoza),"San Lorenzo de Almagro, Palestino (Chile), Estudiantes (Venezuela), Dep. Pereira (Colombia), San Martin (San Juan), Ferro Carril Oeste, Vitória (Brasil), Huracán, Ind. Rivadavia (Mendoza), Atlanta, Apollon Smirna (Grecia), Dep. Morón, Def. de Belgrano",Biografía,Foto1,Foto2
Nervo,Hugo Nervo,Hugo Martín Nervo,Posición,FechaNac,LugarNac,País,FechaMuerte,LugarMuerte,Peso,Altura,Arsenal,Destino,Trayectoria,Biografía,Foto1,Foto2
Damián Nieto,Damián Nieto,DamiánPablo Nieto,Posición,02/04/1985,Buenos Aires (Capital Federal),Argentina,FechaMuerte,LugarMuerte,Peso,"1,86",Benfica (Portugal),Almagro,"Benfica (Portugal),Huracán,Almagro,Acassuso,Santiago Morning (Chile)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEgSf3epjoxXtWegeHj1Zj4JtkbBuTcxKgUHhVcADddH_Yd3E5ktHNIzren8rKAf1kNROocKRIHomv1nA13VkBMcgw4wqAp1dNrKzkLC-P3ubGXlvJ8Pck-tk3_tuC4-RBqk6iggTpcOJZxcaIWwfloBbrizILnGQTgs9gbNhikEnfeecbrx4c7095bXK4N3,Foto2
Federico Nieto,Federico Nieto,Federico Gastón Nieto,Posición,FechaNac,LugarNac,Argentina / Brasil / Ecuador,FechaMuerte,LugarMuerte,Peso,Altura,Verona (Italia),Colón (Santa Fe),"Almagro, Rangers (Escocia), Estrela Amadora (Portugal), Genoa (Italia), Hellas Verona (Italia), Huracán, Banfield, Colón (Santa Fe), Paranaense (Brasil), Dep. Quito (Ecuador), Barcelona (Ecuador), Univ. Católica (Ecuador), Boca Unidos (Corrientes)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEi3MHFlJCTtpUF-jvJjDz7Iq7tMIeMuCF3jYHy5rspLexxHqQzcTJdvvU5qSpx2tkpuiT9mjWFBE-Es_xNXfdAcyR-zFuh3a2baJI27PUdPdLYwG-4g95f5r3n8yerjylj20F9pgmCf6UiF6_E-mA2dbvPnaH_pllD8TWRQE_g7U72G1clFmeBlQ1sCj8oF=w163-h216,Foto2
Chichón Nieto,Luciano Nieto,Luciano Federico Nieto,Posición,19/01/1991,Buenos Aires (Capital Federal),Argentina,FechaMuerte,LugarMuerte,80,"1,75",Inferiores,Guillermo Brown (Chubut),"Huracán,Aragua (Venezuela),Estudiantes BA,Guillermo Brown (Chubut),Brown de Adrogué,Sport Boys (Bolivia),Chacarita Juniors,Sport Boys (Perú),Temperley,Univ. Católica (Ecuador)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjt8nHfzJlOQXnpGKeiJatIDywH6QqdpN0E5TebZZ0MvRJbarDzXh1nzDpIY2aesE3arOWmwj06ok3pNDoVM7D67ozDENC5uMfabASGxekwfh1_jQbuho1jPuo3XqyOHoYTGUp2UbEawjEXHCI0DNFW4K3rVrujl8cAzl4spTgoYrT3JHaHyqvcdBCjrDgs=w162-h216,Foto2
Núñez,Andrés Núñez,Andrés Feliciano Núñez,Posición,26/01/1991,Formosa,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Dep. Morón,"Huracán, Dep. Morón, San Martín (Formosa)",Biografía,Foto1,Foto2
﻿Orlando,Muriel Orlando,Muriel Juan Orlando,Posición,18/03/1989,San Nicolás (Buenos Aires),Argentina / Chile / Ecuador,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Johor (Malasia),"Huracán,CNI Iquitos (Perú),Johor (Malasia),León de Huánuco (Perú),Copiapó (Chile),Antofagasta (Chile),Cobresal (Chile),Olmedo (Ecuador),Mushuc Runa (Ecuador),Macará (Ecuador),Dep. Cuenca (Ecuador),Güemes (Santiago),Santa Cruz (Chile),Búhos (Ecuador),Gualaceo (Ecuador)",Biografía,Foto1,Foto2
﻿Titi Ortiz,Cristian Ortiz,Cristian Jonathan Ortiz,Posición,20/05/1992,Rosario (Santa Fe),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Real Arroyo Seco (Rosario),Racing (Uruguay),"Real Arroyo Seco (Rosario),Huracán,Racing (Uruguay),Independiente,Univ. San Martín (Perú),Sporting Cristal (Perú),Ind. del Valle (Ecuador),Tijuana (México),Charlotte FC (Estados Unidos),Defensa y Justicia,Barcelona (Ecuador),Sport (Brasil)",Biografía,Foto1,Foto2
Fefo Ortiz,Federico Ortiz,Carlos Federico Ortiz López,Posición,07/08/1989,Buenos Aires,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Atenas de San Carlos (Uruguay),"Huracán, Atenas de San Carlos (Uruguay), Central Español (Uruguay), Gral. Lamadrid, Armenio, Luqueño (Paraguay), Independiente (Paraguay), Brown de Adrogué, Savoia (Italia), Talleres, Italiano",Biografía,Foto1,Foto2
JM Ortiz,Juan M Ortiz,Juan Manuel Ortiz Prieto,Posición,14/04/1982,LugarNac,Uruguay,FechaMuerte,LugarMuerte,Peso,"1,80",Peñarol (Uruguay),Cerrito (Uruguay),"Racing (Uruguay),Cerro (Uruguay),Estudiantes (La Plata),Danubio (Uruguay),Cerrito (Uruguay),Peñarol (Uruguay),Huracán,Fénix (Uruguay),Miramar Misiones (Uruguay),Albion (Uruguay)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEjK0szVtiN5qo5P33DFcLA86zVC923ljkLOw16fYV8pLsFdQmvdxvTsut0FBa8BamCqxQuuZBInE_eb0tlzD4XLnSmzq5DB2N97KZFQcRvRLChvv6tH9uz_Guv_1jqVTHEYnlTMR0TycnW1eg4e3rqD2HCBqCgpQaZeOpr3QhP1VL0cgsSTjOYshTbo74gj,Foto2
﻿Ospina,Luciano Ospina,Luciano Alejandro Ospina Londoño,Posición,18/02/1991,Medellín (Colombia),Colombia,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,América (Colombia),"Huracán, América (Colombia), UTA Arad (Rumania), Dep. Rionegro (Colombia), Boyacá Chicó (Colombia), Fortaleza (Colombia), Alianza Petrolera (Colombia), Millonarios (Colombia)",Biografía,Foto1,Foto2
﻿Otálvaro,Harrison Otálvaro,José Harrison Otálvaro Arce,Posición,FechaNac,Cali (Colombia),Colombia,FechaMuerte,LugarMuerte,Peso,Altura,Cúcuta (Colombia),León de Huánuco (Perú),"América (Colombia), Dinamo Kiev (Ucrania), Cúcuta (Colombia), Huracán, León de Huánuco (Perú), Millonarios (Colmbia), Nacional (Colombia), Tolima (Colombia), Al Shamal (Katar), Real Cartagena (Colombia), Atl. Huila (Colombia), Once Caldas (Colombia)",Biografía,Foto1,Foto2
Oviedo,Nahuel Oviedo,Nahuel Alejandro Oviedo Betancourt,Posición,09/05/1990,Buenos Aires,Argentina,FechaMuerte,LugarMuerte,Peso,"1,83",Inferiores,Italiano,"Huracán,Italiano,San Antonio Unido,La Serena (Chile),San Telmo",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEgibwsR9k4CK3KCf6CWspprLeekCDyMil8f7DKnrD9oIuW9BV3dT3mmjyM0P94NjbQQJIvrCjdP-t09yIaGEQLI8kKUjGzNHuZ_mng9rcLY6cVrjCDLfyj9jnJcDSty8ndz_V91C7D2kZkUexKdcwZaMWNPq-7mm1zV-fXVt08v-y7xXC6NzssRlkJ_7ll1=w137-h182,Foto2
﻿Pastore,Javier Pastore,Javier Matías Pastore,Posición,FechaNac,LugarNac,Argentina / Francia / Italia,FechaMuerte,LugarMuerte,Peso,Altura,Talleres (Córdoba),Destino,"Talleres (Córdoba),Huracán,Palermo (Italia),Paris SG (Francia),Roma (Italia),Elche (España),Qatar SC (Katar)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEhyKEii5Yq99XXElDE7YRsOLWXhypjuzwNXgcbjvbUIjQiVpuMMrcYr2qjFbnIAHXpQUmL4eEKsPa8VNVAAi7rFBcqQIcrUjOIQuekjy--iMhTlwIa93VuvIt9tCS-ZRdGpd68trWCUKuEcaQLxk3Vc0RCEVy2Wwl1AcvSav0XeH2EXCWHESqPMQZ7d2lWG=w114-h152,Foto2
Pautasso,Martín Pautasso,Martín Albano Pautasso,Lateral derecho,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Atl. Tucumán,Ind. Rivadavia (Mendoza),"Banfield, Gimnasia (La Plata), Independiente, AEK Atenas (Grecia), Olimpia (Paraguay), Belgrano (Córdoba), Atl. Tucumán, Huracán, Ind. Rivadavia (Mendoza)",Biografía,Foto1,Foto2
Peña,Agustín Peña,Alejandro Agustín Peña,Posición,FechaNac,LugarNac,Uruguay,FechaMuerte,LugarMuerte,Peso,Altura,Wanderers (Uruguay),Atl. Tucumán,"Wanderers (Uruguay),Huracán,Atl. Tucumán,Nacional (Uruguay),Danubio (Uruguay),Torque (Uruguay)",Biografía,Foto1,Foto2
﻿Peralta,Adrián Peralta,Adrián Maximiliano Peralta,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Lanús,Lanús,"Tristán Suárez,Instituto (Córdoba),Real Mallorca (España),Newell's Old Boys (Rosario),Lanús,Huracán,Dep. Morón,Huracán Las Heras (Mendoza)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEgelfx_qD-FY-yQN80Rh00ZG62f9FlCjhIKRcqoCSZduokg5gURNY79MJhVxWi74Aq3rtQrRioTrfw5HSyBlUSU9fIBABmFEpdEs9ZT9JZ96O8xYt4u6NXy2vZ79uThl5qoIPw4jgVTsztleZTtOHaEbNvecoPEcSR7SLOzOj64QUX6DAx1grn9F3RYTTlD=w114-h152,Foto2
Poggi,Federico Poggi,Federico Hernán Poggi,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Sarmiento (Junín),Ajaccio (Francia),"San Telmo,Sarmiento (Junín),Huracán,Ajaccio (Francia),Arsenal,San Martín (San Juan),Villa Dálmine (Campana)",Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh8Cn9PDoM-eEk5ARSAlYxLbzz2KAr50D0KmG739iV1Yyw6Yl0YCZkXKGV6H71ToMr-_M7HEYOf6qfpTtiqt4oYDIRf-YIHokpKTSi82UHdC5jPfSRniFvgkD0M3I_YQEb6fyePVv5rhN7h/w240-h241/Poggi+Federico.jpg,Foto2
﻿Pozo,Diego Pozo,Diego Raúl Pozo,Arquero,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Godoy Cruz (Mendoza),Rangers (Chile),"Godoy Cruz (Mendoza),Huracán,Talleres (Córdoba),Instituto (Córdoba),Colón (Santa Fe),Rangers (Chile),Sp. Belgrano (San Francisco)",Biografía,Foto1,Foto2
Presedo,Fernando Presedo,Fernando Presedo,Arquero,01/10/1990,LugarNac,Argentina,FechaMuerte,LugarMuerte,77,"1,91",Inferiores,Gral. Lamadrid,"Huracán, Gral. Lamadrid, Jorge Newbery (Cro. Rivadavia)",Biografía,Foto1,Foto2
Puch,Edson Puch,Edson Raúl Puch,Posición,FechaNac,LugarNac,Chile,FechaMuerte,LugarMuerte,Peso,Altura,Al Wasl (Emiratos Árabes),Destino,Trayectoria,Biografía,Foto1,Foto2
Puertas,Ángel Puertas,Ángel Maximiliano Puertas,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Platense,Independiente,"San Lorenzo de Almagro,Almagro,Belgrano,Los Andes,San Martín (San Juan),Cobresal (Chile),Platense,Huracán,Independiente,Tacuarembó FC (Uruguay),",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEhjhDKrqibDNBNUkKlEDWG4WEYA8AqCeS2voamdqSO51cfU-7IG2Yv9XkD44tOJ4CUXWk4OAX07G8ymSUmzcJiTrLggHXFI_kdT2nMh17jEvyBeTQLKRAlXIwBFEETPmAkSIteV__mN7m2Z8fo_jG7O-1Q66OT6EoMDzmi19eB5TpbHHdCM8UyZy4CvDpJa,Foto2
Alejandro Quintana,Alejandro Quintana,Alejandro Gabriel Quintana,Posición,20/02/1992,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Tristán Suárez,"Huracán, Tristán Suárez, Brown de Adrogué, Universitario (Bolivia), Blooming (Bolivia), Wydad (Marruecos), Cafetaleros (México), Sport Boys (Bolivia), Guabirá (Bolivia), Atl. Bucaramanga (Colombia), América (Colombia), Orense (Ecuador), Gimnasia (Jujuy)",Biografía,Foto1,Foto2
﻿Carlos Quintana,Carlos Quintana,Carlos Gustavo David Quintana,Posición,11/02/1988,Glew (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Lanús,Lanús,"Lanús, Huracán, Douglas Haig (Pergamino), Patronato (Paraná), Talleres (Córdoba), Argentinos Juniors, Rosario Central",Biografía,Foto1,Foto2
F ﻿Quiroga,Facundo Quiroga,Facundo Hernán Quiroga,Posición,FechaNac,LugarNac,Argentina / Portugal / Alemania,FechaMuerte,LugarMuerte,Peso,Altura,River Plate,Destino,"Newell's Old Boys (Rosario),Sporting Lisboa (Portugal),Napoli (Italia),Wolfsburgo (Alemania),River Plate,Huracán,All Boys",Biografía,Foto1,Foto2
﻿M Quiroga,Matías Quiroga,Matías Leonel Quiroga,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Colo Colo (Chile),Defensa y Justicia,"Talleres (Córdoba), Newell's Old Boys (Rosario), Colo Colo (Chile), Huracán, Defensa y Justicia, Sp. Belgrano (San Francisco), Atlanta, Almirante Brown, Concepción FC (Tucumán), Sarmiento (Chaco)",Biografía,Foto1,Foto2
Risso,Mario Risso,Mario Pablo Risso Caffiro,Posición,FechaNac,LugarNac,Uruguay,FechaMuerte,LugarMuerte,Peso,Altura,Defensor Sporting (Uruguay),Celaya (México),Trayectoria,Biografía,Foto1,Foto2
﻿Robledo,Gabriel Robledo,Gabriel Alejandro Robledo,Posición,01/01/1993,La Matanza (Buenos Aires),Argentina,FechaMuerte,LugarMuerte,70,"1,80",Inferiores,Destino,Trayectoria,Biografía,Foto1,Foto2
Rodríguez,Diego Rodríguez,Diego Manuel Rodríguez de Luz,Lateral izquierdo,08/08/1986,Montevideo,Uruguay,FechaMuerte,LugarMuerte,72,"1,76",Bologna (Italia),Defensor Sporting (Uruguay),"Peñarol (Uruguay),Bologna (Italia),Huracán,Defensor Sporting (Uruguay),River Pte. (Uruguay),Juventud (Uruguay)",Biografía,Foto1,Foto2
Roffés,Guillermo Roffés,Guillermo Ezequiel Roffés,Posición,05/03/1991,Córdoba,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Retirado,"Huracán",Biografía,Foto1,Foto2
﻿Romero Gamarra,Alejandro Romero Gamarra,Alejandro Sebastián Romero Gamarra,Posición,FechaNac,LugarNac,Argentina / Paraguay / Arabia Saudita,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,"Huracán,New York Red Bulls (Estados Unidos),Al Taawoun (Arabia Saudita),Al Ain (Emiratos Árabes)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEj5r_bhENDAEa5bhcqvIaN1AKhdZInCv_2rHwj7z4SjGgMIV_MNhZLqJczjnwVT9pqgxZ5gG_VRmABBc8rZ7-VLMiGlJv2EBNXO1b9VrVyUPohslEWTf9M4DkP71CMZ4BWKo8orYv3vGV9AMGH9ClVs4Ruj5Iy-EIN-1brxX0pbIh_66JrGIzjVy4XweqfR,Foto2
Sales,Robert Sales,Robert Sales,Posición,25/04/1990,Cnel. Oviedo,Paraguay,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Independiente (Paraguay),"Huracán,Independiente (Paraguay)",Biografía,Foto1,Foto2
San Román,José San Román,José Ignacio San Román,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Arsenal,Destino,Trayectoria,Biografía,Foto1,Foto2
Sánchez,Alan Sánchez,Alan Sánchez,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,O'Higgins (Chile),Boca Unidos (Corrientes),"Platense,O'Higgins (Chile),Huracán,Boca Unidos (Corrientes),Levadiakos (Grecia),Manta FC (Ecuador),Macará (Ecuador),Cúcuta (Colombia),Gutiérrez (Mendoza),Acassuso",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEhj6GXkaiOXn67zhd--fw31OtJ3BVI9DLBJyVYi3WPr24E86cMeKWkuzaqSyOP1YhRPjU2E_WpTrKYKK6Tt3VPP4bGGZX4OKRTb39GIsCuLCXcYb33MJ0fnYP6SzcisECNipPVK9J5OiW6ruALO2D4awTdMiXHfz7W71y_t4QfDMoNI21KGMGQjyH0duWSe,Foto2
Sánchez Prette,Cristian Sánchez Prette,Cristian Miguel Sánchez Prette,Posición,10/05/1985,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,"Huracán,CFR Cluj (Rumania),Estudiantes (La Plata),Newell's Old Boys (Rosario),Barcelona (Ecuador),Argentinos Juniors,Águila (El Salvador),Estudiantes (Río Cuarto),Berazategui,Audaz (El Salvador),Sacachispas,El Porvenir",Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhUmmMqhWPvdU8vPWDi4MVJwHkCXxjli2WB_GNWF01nW-82hMNGayfcfeTnXi1kAAVngptEggIv7o7a6Cj5nv3Eu9ubpkAY9mfcJKwZJQi3U9cTExng9SUkYdlXnoYico5Xzq5kk7_55T5i/w231-h269/S%C3%A1nchez+Prette.jpg,Foto2
﻿Soplán,Darío Soplán,Darío Nicolás Soplán,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Italiano,"Huracán,Italiano,Andino (La Rioja)",Biografía,Foto1,Foto2
﻿Sosa,Luca Sosa,Luca Sosa,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
﻿Sotelo,Guillermo Sotelo,Guillermo Sotelo,Posición,30/03/1991,Reconquista (Santa Fe),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Crucero del Norte (Posadas),Trayectoria,Biografía,Foto1,Foto2
Suárez,Damián Suárez,Damián Isaac Suárez,Posición,07/01/1990,Buenos Aires,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Victoriano Arenas,"Huracán, Victoriano Arenas, UAI Urquiza, Barracas Central, Dep. Laferrere",Biografía,Foto1,Foto2
Tavio,Cristian Tavio,Cristian Tavio,Posición,22/09/1979,Buenos Aires,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Paraguayo,Estudiantes BA,"Paraguayo,Huracán,Estudiantes BA,Olimpo (Bahía Blanca),Independiente,Banfield,Colón (Santa Fe),Arsenal,San Martín (San Juan),Racing Club,Atl. Tucumán,Belgrano (Córdoba),Platense,SAT (Luján)",Biografía,Foto1,Foto2
Toranzo,Patricio Toranzo,Patricio Daniel Toranzo,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Atl. Rafaela,Destino,"River Plate,Quilmes,Atl. Rafaela,Huracán,Racing Club,All Boys,Shangai Shenua (China),Almagro,Ciclón (Bolivia),",Biografía,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh6iJgHwfIdpHUsomwCSimOYHGJ0GbNWFf0UIC8OMyBddbCeSrJiJS0UKoAd2loHtvNkOARcYxSh6HdmHesENZeU6RA43zg_IJO-h457T8TIBsxZTfNDezu5PVyzjq3wfDM8JVJD_idKOsO/w204-h241/Toranzo+Patricio+3.jpg,Foto2
﻿Torassa,Agustín Torassa,Agustín Gonzalo Torassa,Posición,20/10/1988,Resistencia (Chaco),Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
Torres,Mariano Torres,Mariano Néstor Torres,Posición,19/05/1987,Buenos Aires,Argentina / Costa Rica,FechaMuerte,LugarMuerte,76,"1,81",Santo André (Brasil),Boca Juniors,"LASK Linz (Austria),Godoy Cruz (Mendoza),Boca Juniors,Corinthians (Brasil),Náutico (Brasil),Santo André (Brasil),Huracán,Cobresal (Chile),Jorge Wilstermann (Bolivia),The Strongest (Bolivia),Saprissa (Costa Rica)",Biografía,Foto1,Foto2
﻿Trecarichi,Lucas Trecarichi,Lucas Ezequiel Trecarichi Loiacono,Posición,FechaNac,LugarNac,Argentina / España,FechaMuerte,LugarMuerte,Peso,Altura,Sevilla FC  (España),Sevilla FC (España),"CD Leganés (España),Sevilla FC (España),Huracán,Pontferrandina (España),CSKA Sofía (Bulgaria),Unión San Felipe (Chile),Kallithea FC (Grecia),FC Jumala (Letonia),Petapa (Guatemala),San Martín de Burzaco,Rotonda (Italia)",Biografía,Foto1,Foto2
﻿Trecco,Nicolás Trecco,Néstor Nicolás Trecco,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,El Linqueño (Lincoln),Destino,"El Linqueño (Lincoln),Huracán,Unión San Felipe (Chile),Cobreloa (Chile),Univ. Católica (Chile),San Marcos de Arica (Chile),Sacachispas,LDU Portoviejo (Ecuador),Tiro Federal (Bahía Blanca),Rangers (Chile),Dep. Roca (Confluencia),Alvarado (Mar del Plata),Mons Calpe (Gibraltar),Cipolletti (Confluencia),Barracas Central,Chaco For Ever,Villa Mitre (Bahía Blanca),Douglas Haig (Pergamino)",Biografía,Foto1,Foto2
Úbeda,Claudio Úbeda,Claudio Fernando Úbeda,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Racing Club,Retirado,"Central Córdoba (Rosario),Racing Club,Rosario Central,TM Gallos Blancos (México),Tokyo Verdi (Japón),Huracán",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEgc1Qq0lLhD0jP9FYS2c7hzkcXdIRBq6TokUM15V1HWhoRpkg0J-6K50bnZcECom5ssFtTiUqzYFBhWfjmZJ6pugtacV4VQkHK-DnnOfyJn8F-xG4fMBZZ6koAH5PpGaQXtdpJj4tw9d4P7l9pH2RhYWpjw8WAFZh4eDqObW9G9koMH9uYf_XdgC-la6wd6,Foto2
Vallejos,César Vallejos,César Ramón Vallejos,Posición,24/03/1983,Corrientes,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,El Linqueño (Lincoln),Douglas Haig (Pergamino),"Renato Cesarini (Rosario),El Linqueño (Lincoln),Huracán,Douglas Haig (Pergamino),Rivadavia (Lincoln),Unión (Mar del Plata),Camioneros (Luján),Agropecuario (Carlos Casares),Jorge Newbery (Venado Tuerto)",Biografía,Foto1,Foto2
Varaldo,Luciano Varaldo,Luciano Ismael Varaldo,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Central Córdoba (Santiago),Almirante Brown,"Ben Hur (Rafaela),Central Córdoba (Santiago),Huracán,Almirante Brown,Ferro Carril Oeste,Jorge Wilstermann (Bolivia),Italiano,Dep. Guaymallén (Mendoza),Crucero del Norte (Posadas),Gimnasia (Mendoza),Cipolletti (Confluencia),Unión Aconquija (Andalgalá),Tiro Federal (Rosario),9 de Julio de Morteros (San Francisco),Belgrano (Paraná),Güemes (Santiago)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEhtIt2YfswAzKcHtz2Q3lnpjlU7VnuLxLBL6vYaYbyjKdP8bG2vKcSJQWcSiyBczEszUzvnfVX9Tmrp7m-lBCj8Hg682e7lXz0T3iJ4DKplB9pNaMZy8wG_rVRj5Bpm8w-58qcaPvMYF3rEnJOz8cLNi1-zc1Bf8Y1ADsxaYQd4RSaoUP1xTXoOz_0aOmwv,Foto2
Vega,Daniel Vega,Nombre,Posición,FechaNac,19/10/1981,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Almirante Brown,Platense,Trayectoria,Biografía,Foto1,Foto2
﻿Velázquez,Sergio Velázquez,Sergio Velázquez,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
Vélez,Nicolás Vélez,Leandro Nicolás Vélez,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Sanluqueño (España),"Huracán,Sanluqueño (España),Warriors (Singapur),Norteast United (India),Hajduk Split (Croacia),Suphanburi (Thailandia),Negeri Sembilan (Malasia),Belenenses (Portugal),Felda United (Malasia),Sleman (Indonesia)",Biografía,Foto1,Foto2
Villán,Leonardo Villán,Leonardo Rafael Villán,Posición,12/02/1992,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,"1,86",Inferiores,Central Norte (Salta),"Huracán, Central Norte (Salta), Alvarado (Mar del Plata), Luján, Surcar (Bolivia), Oruro Royal (Bolivia), San José (Bolivia)",Biografía,Foto1,Foto2
﻿Villafáñez,Lucas Villafáñez,Lucas Villafáñez,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
